ID,Tipo,Color,Material,Agregado,Cantidad,Precio Unitario,Precio Total,Fecha,PrecioU,PrecioT
1168,Estante para farmacia,Gris,Melamina,Con puertas,2,3500.0,7000.0,2023-02-15,,
1168,Silla de peluquería,Blanco,Melamina,No acolchonada,2,210.0,420.0,2023-02-15,,
1168,Casillero de 6 puertas,Azul,Melamina,Con espejo,2,1750.0,3500.0,2023-02-15,,
1168,Casillero de cuatro puertas,Blanco,Melamina,Sin chapa,1,1550.0,1550.0,2023-02-15,,
1172,Estante para farmacia,Azul,Melamina,Sin puertas,2,3500.0,7000.0,2021-01-10,,
1172,Silla estática,Azul,Melamina,Sin brazos,1,140.0,140.0,2021-01-10,,
1172,Casillero de 9 puertas,Rojo,Melamina,Sin espejo,3,1850.0,5550.0,2021-01-10,,
1172,Casillero de 15 puertas,Gris,Melamina,Con chapa,1,2290.0,2290.0,2021-01-10,,
1172,Silla mesedora,Gris,Melamina,Con brazos,1,500.0,500.0,2021-01-10,,
1172,Casillero de 2 puertas,Negro,Melamina,Sin espejo,2,980.0,1960.0,2021-01-10,,
1172,Silla mesedora,Blanco,Melamina,No acolchonada,3,500.0,1500.0,2021-01-10,,
1172,Gabetero de 4 cajas,Gris,Metal,Con cerradura,3,1380.0,4140.0,2021-01-10,,
1180,Silla mesedora,Blanco,Metal,Acolchonada,1,500.0,500.0,2022-10-01,,
1180,Mesa de curación,Blanco,Metal,Redonda,3,850.0,2550.0,2022-10-01,,
1180,Estanteria tipo vitrin,Blanco,Melamina,Sin puertas,2,650.0,1300.0,2022-10-01,,
1183,Silla mesedora,Gris,Metal,Sin brazos,2,500.0,1000.0,2021-03-18,,
1183,Casillero de 12 puertas,Gris,Melamina,Con chapa,1,2200.0,2200.0,2021-03-18,,
1183,Casillero de dos puertas,Azul,Melamina,Con chapa,2,1850.0,3700.0,2021-03-18,,
1183,Casillero de 9 puertas,Rojo,Metal,Sin chapa,2,1850.0,3700.0,2021-03-18,,
1183,Silla mesedora,Blanco,Metal,Sin brazos,2,500.0,1000.0,2021-03-18,,
1183,Estante de puertas corredizas,Gris,Melamina,De pared,1,1750.0,1750.0,2021-03-18,,
1183,Estante para farmacia,Rojo,Metal,Sin puertas,3,3500.0,10500.0,2021-03-18,,
1183,Casillero de 12 puertas,Blanco,Melamina,Sin espejo,1,2200.0,2200.0,2021-03-18,,
1191,Estante de puertas corredizas,Gris,Melamina,Con puertas,3,1750.0,5250.0,2023-12-16,,
1191,Casillero de 12 puertas,Azul,Metal,Sin espejo,2,2200.0,4400.0,2023-12-16,,
1193,Gabetero de 5 cajas,Blanco,Metal,De oficina,2,1600.0,3200.0,2020-11-11,,
1193,Casillero de 2 puertas,Blanco,Melamina,Con espejo,2,980.0,1960.0,2020-11-11,,
1193,Gabetero de 2 cajas sin chapa,Rojo,Metal,Con cerradura,2,830.0,1660.0,2020-11-11,,
1193,Gabetero de 5 cajas,Blanco,Metal,De hogar,2,1600.0,3200.0,2020-11-11,,
1197,Estante para farmacia de dos cuerpos,Negro,Metal,Sin puertas,1,3550.0,3550.0,2020-11-29,,
1197,Gabetero de 4 cajas,Gris,Metal,De hogar,2,1380.0,2760.0,2020-11-29,,
1197,Cajero para supermercado,Rojo,Metal,Sin agregado,2,1200.0,2400.0,2020-11-29,,
1197,Gabetero de 5 cajas,Azul,Melamina,De hogar,2,1600.0,3200.0,2020-11-29,,
1197,Estante de puertas corredizas,Negro,Metal,Con puertas,3,1750.0,5250.0,2020-11-29,,
1197,Estanteria tipo vitrin,Negro,Melamina,Con puertas,1,650.0,650.0,2020-11-29,,
1197,Estanteria tipo vitrin,Blanco,Metal,Sin puertas,2,650.0,1300.0,2020-11-29,,
1197,Silla de peluquería,Negro,Melamina,No acolchonada,2,210.0,420.0,2020-11-29,,
1197,Vitrina para farmacia,Gris,Melamina,Sin iluminación,2,1100.0,2200.0,2020-11-29,,
1197,Casillero de 15 puertas,Blanco,Metal,Sin chapa,2,2290.0,4580.0,2020-11-29,,
1207,Casillero de 12 puertas,Gris,Metal,Sin chapa,3,2200.0,6600.0,2021-12-29,,
1207,Casillero de dos puertas,Negro,Metal,Con chapa,2,1850.0,3700.0,2021-12-29,,
1207,Silla de peluquería,Blanco,Melamina,Con brazos,2,210.0,420.0,2021-12-29,,
1207,Biombo,Negro,Metal,Sin agregado,1,450.0,450.0,2021-12-29,,
1211,Gabetero de 3 cajas,Rojo,Metal,De hogar,1,1250.0,1250.0,2022-08-13,,
1211,Silla de espera,Negro,Metal,Acolchonada,2,950.0,1900.0,2022-08-13,,
1211,Gabetero de 3 cajas,Azul,Metal,Con cerradura,1,1250.0,1250.0,2022-08-13,,
1214,Estante mostrador,Rojo,Metal,De pared,3,520.0,1560.0,2023-03-07,,
1214,Estante para farmacia de dos cuerpos,Rojo,Metal,Sin puertas,1,3550.0,3550.0,2023-03-07,,
1214,Casillero de dos puertas,Rojo,Melamina,Con chapa,1,1850.0,1850.0,2023-03-07,,
1214,Gabetero de 2 cajas sin chapa,Azul,Metal,De hogar,1,830.0,830.0,2023-03-07,,
1218,Gabetero de 5 cajas,Blanco,Melamina,De oficina,2,1600.0,3200.0,2021-07-02,,
1218,Mesa de instrumentación,Gris,Melamina,Con cajones,1,650.0,650.0,2021-07-02,,
1220,Estante para farmacia,Rojo,Melamina,De pared,1,3500.0,3500.0,2021-02-11,,
1220,Gabinete de dos cuerpos,Azul,Melamina,Sin agregado,3,1850.0,5550.0,2021-02-11,,
1220,Estante para archivos con bandejas,Azul,Metal,Sin puertas,3,2350.0,7050.0,2021-02-11,,
1220,Gabetero de 5 cajas,Azul,Melamina,Con cerradura,3,1600.0,4800.0,2021-02-11,,
1220,Casillero de dos puertas,Rojo,Metal,Con chapa,2,1850.0,3700.0,2021-02-11,,
1220,Gabetero de 3 cajas,Rojo,Melamina,Con cerradura,2,1250.0,2500.0,2021-02-11,,
1226,Casillero de 12 puertas,Rojo,Melamina,Sin chapa,1,2200.0,2200.0,2021-10-20,,
1226,Silla estática con brazo,Negro,Melamina,Sin brazos,1,320.0,320.0,2021-10-20,,
1226,Silla de peluquería,Rojo,Metal,No acolchonada,1,210.0,210.0,2021-10-20,,
1226,Gabetero con chapa independiente,Azul,Metal,Con cerradura,2,1750.0,3500.0,2021-10-20,,
1230,Gabetero con chapa independiente,Gris,Metal,Sin cerradura,2,1750.0,3500.0,2021-04-08,,
1230,Estante Archivador,Negro,Melamina,De pie,1,1250.0,1250.0,2021-04-08,,
1230,Estante Archivador,Blanco,Melamina,De pie,3,1250.0,3750.0,2021-04-08,,
1230,Casillero de 1 cuerpo y 4 puertas,Azul,Metal,Sin espejo,2,980.0,1960.0,2021-04-08,,
1230,Silla mesedora,Azul,Metal,Acolchonada,1,500.0,500.0,2021-04-08,,
1230,Silla giratoria,Azul,Melamina,Acolchonada,1,990.0,990.0,2021-04-08,,
1230,Estante mostrador,Azul,Metal,De pared,2,520.0,1040.0,2021-04-08,,
1237,Estanteria tipo vitrin,Negro,Melamina,Sin puertas,2,650.0,1300.0,2021-11-30,,
1237,Silla estática,Gris,Melamina,Acolchonada,1,140.0,140.0,2021-11-30,,
1237,Gabetero con chapa independiente,Azul,Metal,De hogar,1,1750.0,1750.0,2021-11-30,,
1237,Gabetero de 2 cajas sin chapa,Azul,Metal,De hogar,3,830.0,2490.0,2021-11-30,,
1237,Casillero de 12 puertas,Gris,Metal,Sin espejo,1,2200.0,2200.0,2021-11-30,,
1242,Silla de espera,Gris,Melamina,Acolchonada,2,950.0,1900.0,2020-10-07,,
1242,Gabetero de 4 cajas,Azul,Metal,Con cerradura,1,1380.0,1380.0,2020-10-07,,
1244,Casillero de 2 puertas,Azul,Metal,Sin espejo,3,980.0,2940.0,2021-09-25,,
1244,Camilla de ginecología,Rojo,Melamina,Sin barillas,1,1850.0,1850.0,2021-09-25,,
1244,Silla de espera,Rojo,Metal,Con brazos,1,950.0,950.0,2021-09-25,,
1247,Escritorio secretarial de cuatro cajas con chapa clave,Rojo,Metal,Con chapas,2,1480.0,2960.0,2020-06-18,,
1247,Casillero de 20 puertas,Azul,Melamina,Con espejo,1,2800.0,2800.0,2020-06-18,,
1247,Casillero de dos puertas,Gris,Melamina,Sin chapa,2,1850.0,3700.0,2020-06-18,,
1247,Estante de puertas corredizas,Blanco,Metal,De pared,1,1750.0,1750.0,2020-06-18,,
1247,Estante mostrador,Negro,Melamina,Sin puertas,3,520.0,1560.0,2020-06-18,,
1247,Estante Archivador,Negro,Melamina,Sin puertas,1,1250.0,1250.0,2020-06-18,,
1247,Silla de peluquería,Gris,Metal,Sin brazos,3,210.0,630.0,2020-06-18,,
1247,Casillero de 9 puertas,Gris,Metal,Con espejo,1,1850.0,1850.0,2020-06-18,,
1255,Gabetero con chapa independiente,Rojo,Melamina,De hogar,1,1750.0,1750.0,2021-01-29,,
1255,Casillero de 12 puertas,Gris,Metal,Con chapa,3,2200.0,6600.0,2021-01-29,,
1255,Gabetero de 2 cajas sin chapa,Negro,Melamina,De hogar,1,830.0,830.0,2021-01-29,,
1258,Silla mesedora,Blanco,Metal,No acolchonada,3,500.0,1500.0,2023-05-04,,
1258,Casillero de 2 puertas,Azul,Melamina,Con chapa,3,980.0,2940.0,2023-05-04,,
1258,Archivador de Chapas Individuales,Blanco,Metal,Sin agregado,3,1400.0,4200.0,2023-05-04,,
1258,Archivador de Chapas Individuales,Rojo,Metal,Sin agregado,2,1400.0,2800.0,2023-05-04,,
1258,Casillero de cuatro puertas,Azul,Melamina,Con espejo,2,1550.0,3100.0,2023-05-04,,
1263,Casillero de dos puertas,Azul,Melamina,Sin espejo,2,1850.0,3700.0,2023-06-13,,
1263,Vitrina para farmacia,Rojo,Metal,De vidrio,3,1100.0,3300.0,2023-06-13,,
1263,Gabetero con chapa independiente,Blanco,Melamina,De hogar,2,1750.0,3500.0,2023-06-13,,
1266,Estante para farmacia,Gris,Metal,De pared,1,3500.0,3500.0,2020-01-25,,
1266,Estante mostrador,Rojo,Metal,Sin puertas,2,520.0,1040.0,2020-01-25,,
1266,Gabetero con chapa independiente,Rojo,Melamina,Sin cerradura,2,1750.0,3500.0,2020-01-25,,
1266,Archivador de Chapas Individuales,Azul,Melamina,Sin agregado,3,1400.0,4200.0,2020-01-25,,
1270,Silla de espera,Rojo,Metal,Acolchonada,2,950.0,1900.0,2020-10-01,,
1270,Broastera simple,Negro,Melamina,Sin agregado,3,1100.0,3300.0,2020-10-01,,
1270,Estanteria tipo vitrin,Gris,Metal,Sin puertas,1,650.0,650.0,2020-10-01,,
1270,Silla estática,Rojo,Metal,Sin brazos,3,140.0,420.0,2020-10-01,,
1270,Gabetero con chapa independiente,Rojo,Metal,De oficina,1,1750.0,1750.0,2020-10-01,,
1275,Silla estática con brazo,Gris,Metal,Acolchonada,2,320.0,640.0,2021-05-14,,
1275,Estante mostrador,Azul,Melamina,De pie,2,520.0,1040.0,2021-05-14,,
1277,Estante para farmacia de dos cuerpos,Rojo,Melamina,De pie,2,3550.0,7100.0,2022-01-02,,
1277,Camilla tipo escritorio,Rojo,Metal,Con barillas,2,2750.0,5500.0,2022-01-02,,
1277,Gabetero de 5 cajas,Azul,Metal,Sin cerradura,3,1600.0,4800.0,2022-01-02,,
1277,Estante para farmacia de dos cuerpos,Azul,Melamina,Con puertas,3,3550.0,10650.0,2022-01-02,,
1277,Silla de espera,Blanco,Melamina,Acolchonada,2,950.0,1900.0,2022-01-02,,
1277,Gabetero de 4 cajas,Azul,Melamina,Con cerradura,2,1380.0,2760.0,2022-01-02,,
1283,Gabetero de 4 cajas,Blanco,Melamina,De oficina,1,1380.0,1380.0,2020-10-06,,
1283,Casillero de 9 puertas,Gris,Melamina,Sin espejo,2,1850.0,3700.0,2020-10-06,,
1283,Gabetero de 4 cajas,Rojo,Melamina,Sin cerradura,3,1380.0,4140.0,2020-10-06,,
1283,Estante para farmacia,Rojo,Melamina,De pie,1,3500.0,3500.0,2020-10-06,,
1287,Casillero de 20 puertas,Gris,Melamina,Con espejo,3,2800.0,8400.0,2022-10-19,,
1287,Casillero de cuatro puertas,Azul,Melamina,Con chapa,1,1550.0,1550.0,2022-10-19,,
1289,Casillero de 6 puertas,Blanco,Melamina,Con espejo,1,1750.0,1750.0,2020-02-24,,
1289,Silla de peluquería,Azul,Metal,No acolchonada,1,210.0,210.0,2020-02-24,,
1289,Casillero de dos puertas,Azul,Melamina,Sin chapa,1,1850.0,1850.0,2020-02-24,,
1292,Casillero de 9 puertas,Blanco,Melamina,Con espejo,1,1850.0,1850.0,2022-01-24,,
1292,Estante Archivador,Gris,Metal,Sin puertas,2,1250.0,2500.0,2022-01-24,,
1294,Casillero de 2 puertas,Gris,Melamina,Con chapa,3,980.0,2940.0,2022-08-15,,
1294,Silla de peluquería,Gris,Melamina,Sin brazos,2,210.0,420.0,2022-08-15,,
1294,Estante para farmacia,Negro,Melamina,De pie,1,3500.0,3500.0,2022-08-15,,
1297,Estante para farmacia,Blanco,Metal,De pie,3,3500.0,10500.0,2022-06-07,,
1297,Horno hogareño,Rojo,Melamina,A gas,1,1250.0,1250.0,2022-06-07,,
1297,Casillero de 6 puertas,Rojo,Metal,Sin chapa,1,1750.0,1750.0,2022-06-07,,
1300,Estante para farmacia de dos cuerpos,Azul,Metal,Con puertas,1,3550.0,3550.0,2022-06-01,,
1300,Casillero de 9 puertas,Gris,Melamina,Con espejo,3,1850.0,5550.0,2022-06-01,,
1300,Casillero de 1 cuerpo y 4 puertas,Rojo,Melamina,Sin chapa,1,980.0,980.0,2022-06-01,,
1303,Estante de puertas corredizas,Azul,Metal,De pie,1,1750.0,1750.0,2022-05-05,,
1303,Silla giratoria,Negro,Melamina,Acolchonada,3,990.0,2970.0,2022-05-05,,
1303,Gabetero de 4 cajas,Rojo,Melamina,De oficina,3,1380.0,4140.0,2022-05-05,,
1303,Archivador de Chapas Individuales,Gris,Metal,Sin agregado,2,1400.0,2800.0,2022-05-05,,
1303,Casillero de 1 cuerpo y 4 puertas,Negro,Metal,Sin espejo,3,980.0,2940.0,2022-05-05,,
1303,Gabetero de 2 cajas con chapa adicional,Blanco,Melamina,De hogar,3,980.0,2940.0,2022-05-05,,
1303,Estante Archivador,Azul,Metal,De pie,2,1250.0,2500.0,2022-05-05,,
1310,Silla giratoria,Blanco,Metal,Acolchonada,1,990.0,990.0,2022-12-30,,
1310,Silla de espera,Blanco,Melamina,Sin brazos,1,950.0,950.0,2022-12-30,,
1310,Gabetero de 5 cajas,Blanco,Melamina,De hogar,2,1600.0,3200.0,2022-12-30,,
1310,Silla mesedora,Gris,Melamina,Con brazos,3,500.0,1500.0,2022-12-30,,
1314,Vitrina para farmacia,Azul,Melamina,Sin iluminación,1,1100.0,1100.0,2023-03-30,,
1314,Estanteria tipo vitrin,Gris,Melamina,Sin puertas,2,650.0,1300.0,2023-03-30,,
1314,Estante de puertas corredizas,Gris,Metal,De pared,3,1750.0,5250.0,2023-03-30,,
1314,Estante mostrador,Negro,Metal,Sin puertas,2,520.0,1040.0,2023-03-30,,
1314,Estante Archivador,Negro,Melamina,Con puertas,2,1250.0,2500.0,2023-03-30,,
1314,Gabetero con chapa independiente,Blanco,Melamina,De hogar,2,1750.0,3500.0,2023-03-30,,
1320,Casillero de 20 puertas,Azul,Melamina,Sin espejo,1,2800.0,2800.0,2023-09-03,,
1320,Casillero de 15 puertas,Negro,Metal,Con espejo,1,2290.0,2290.0,2023-09-03,,
1320,Estante mostrador,Rojo,Melamina,Sin puertas,3,520.0,1560.0,2023-09-03,,
1320,Silla estática con brazo,Azul,Melamina,Con brazos,3,320.0,960.0,2023-09-03,,
1320,Estante de puertas corredizas,Gris,Melamina,De pared,1,1750.0,1750.0,2023-09-03,,
1320,Gabetero de 3 cajas,Azul,Melamina,De oficina,3,1250.0,3750.0,2023-09-03,,
1320,Estante para archivos con bandejas,Gris,Melamina,De pie,3,2350.0,7050.0,2023-09-03,,
1320,Casillero de 9 puertas,Gris,Melamina,Sin chapa,1,1850.0,1850.0,2023-09-03,,
1320,Catre de internación,Rojo,Melamina,Sin agregado,1,2650.0,2650.0,2023-09-03,,
1329,Gabetero con chapa independiente,Azul,Melamina,De oficina,1,1750.0,1750.0,2022-07-15,,
1329,Gabetero de 2 cajas con chapa adicional,Blanco,Metal,De oficina,1,980.0,980.0,2022-07-15,,
1329,Archivador de Chapas Individuales,Blanco,Melamina,Sin agregado,1,1400.0,1400.0,2022-07-15,,
1332,Escritorio secretarial de cuatro cajas con chapa clave,Azul,Melamina,Con ruedas,3,1480.0,4440.0,2021-06-16,,
1332,Ropero casillero,Blanco,Melamina,Sin agregado,1,2500.0,2500.0,2021-06-16,,
1334,Casillero de 2 puertas,Gris,Metal,Con espejo,1,980.0,980.0,2022-10-11,,
1334,Casillero de 2 puertas,Rojo,Metal,Sin chapa,2,980.0,1960.0,2022-10-11,,
1334,Gabetero con chapa independiente,Gris,Melamina,Con cerradura,1,1750.0,1750.0,2022-10-11,,
1334,Silla giratoria,Blanco,Melamina,No acolchonada,2,990.0,1980.0,2022-10-11,,
1334,Casillero de 15 puertas,Blanco,Metal,Sin chapa,1,2290.0,2290.0,2022-10-11,,
1334,Silla giratoria,Gris,Melamina,Sin brazos,1,990.0,990.0,2022-10-11,,
1340,Estanteria tipo vitrin,Azul,Melamina,Con puertas,2,650.0,1300.0,2021-10-08,,
1340,Casillero de 20 puertas,Gris,Metal,Con espejo,1,2800.0,2800.0,2021-10-08,,
1342,Estante para farmacia,Rojo,Metal,Sin puertas,1,3500.0,3500.0,2020-12-06,,
1342,Gabetero de 2 cajas con chapa adicional,Gris,Metal,De hogar,1,980.0,980.0,2020-12-06,,
1342,Archivador de Chapas Individuales,Gris,Metal,Sin agregado,1,1400.0,1400.0,2020-12-06,,
1342,Casillero de 6 puertas,Negro,Melamina,Sin chapa,1,1750.0,1750.0,2020-12-06,,
1342,Silla giratoria,Azul,Metal,Sin brazos,2,990.0,1980.0,2020-12-06,,
1342,Silla mesedora,Rojo,Melamina,Con brazos,1,500.0,500.0,2020-12-06,,
1342,Gabinete de dos cuerpos,Azul,Metal,Sin agregado,3,1850.0,5550.0,2020-12-06,,
1342,Estante para farmacia,Blanco,Metal,De pie,2,3500.0,7000.0,2020-12-06,,
1342,Casillero de 2 puertas,Azul,Melamina,Con espejo,1,980.0,980.0,2020-12-06,,
1342,Archivero,Blanco,Metal,Sin agregado,1,1800.0,1800.0,2020-12-06,,
1352,Archivador de Chapas Individuales,Negro,Metal,Sin agregado,2,1400.0,2800.0,2023-08-01,,
1352,Gabetero de 2 cajas con chapa adicional,Negro,Melamina,De hogar,1,980.0,980.0,2023-08-01,,
1352,Estanteria tipo vitrin,Rojo,Melamina,Sin puertas,1,650.0,650.0,2023-08-01,,
1352,Vitrina para farmacia,Rojo,Melamina,De madera,1,1100.0,1100.0,2023-08-01,,
1352,Casillero de 15 puertas,Gris,Melamina,Con chapa,1,2290.0,2290.0,2023-08-01,,
1357,Archivador de Chapas Individuales,Azul,Melamina,Sin agregado,3,1400.0,4200.0,2021-07-03,,
1357,Estanteria tipo vitrin,Gris,Metal,Sin puertas,2,650.0,1300.0,2021-07-03,,
1359,Gabetero de 3 cajas,Rojo,Melamina,Sin cerradura,3,1250.0,3750.0,2020-07-04,,
1359,Silla mesedora,Azul,Melamina,Con brazos,1,500.0,500.0,2020-07-04,,
1359,Estante para farmacia,Blanco,Melamina,Con puertas,1,3500.0,3500.0,2020-07-04,,
1362,Estanteria tipo vitrin,Rojo,Melamina,Sin puertas,1,650.0,650.0,2023-04-16,,
1362,Casillero de 9 puertas,Gris,Metal,Con espejo,3,1850.0,5550.0,2023-04-16,,
1362,Silla giratoria,Azul,Metal,Sin brazos,1,990.0,990.0,2023-04-16,,
1362,Silla estática con brazo,Negro,Melamina,Sin brazos,3,320.0,960.0,2023-04-16,,
1362,Casillero de 12 puertas,Gris,Melamina,Con chapa,2,2200.0,4400.0,2023-04-16,,
1362,Estante para farmacia de dos cuerpos,Negro,Melamina,Sin puertas,3,3550.0,10650.0,2023-04-16,,
1362,Casillero de 6 puertas,Blanco,Melamina,Sin chapa,3,1750.0,5250.0,2023-04-16,,
1362,Gabetero de 2 cajas con chapa adicional,Azul,Metal,De oficina,2,980.0,1960.0,2023-04-16,,
1370,Casillero de 1 cuerpo y 4 puertas,Gris,Metal,Con espejo,2,980.0,1960.0,2020-07-03,,
1370,Casillero de 20 puertas,Rojo,Melamina,Con chapa,1,2800.0,2800.0,2020-07-03,,
1370,Taburete médico,Rojo,Metal,Sin agregado,2,630.0,1260.0,2020-07-03,,
1370,Vitrina para farmacia,Blanco,Metal,De madera,1,1100.0,1100.0,2020-07-03,,
1370,Casillero de cuatro puertas,Azul,Melamina,Sin chapa,1,1550.0,1550.0,2020-07-03,,
1370,Estante para farmacia,Blanco,Melamina,Con puertas,1,3500.0,3500.0,2020-07-03,,
1376,Estante para archivos con bandejas,Negro,Metal,De pared,1,2350.0,2350.0,2020-10-16,,
1376,Silla estática con brazo,Azul,Melamina,No acolchonada,2,320.0,640.0,2020-10-16,,
1376,Casillero de 20 puertas,Blanco,Melamina,Con espejo,2,2800.0,5600.0,2020-10-16,,
1376,Silla de peluquería,Blanco,Melamina,Sin brazos,1,210.0,210.0,2020-10-16,,
1376,Estante para farmacia,Azul,Metal,De pared,1,3500.0,3500.0,2020-10-16,,
1381,Silla de peluquería,Negro,Metal,Sin brazos,1,210.0,210.0,2020-04-08,,
1381,Estanteria tipo vitrin,Gris,Melamina,Sin puertas,3,650.0,1950.0,2020-04-08,,
1381,Silla mesedora,Rojo,Melamina,Acolchonada,2,500.0,1000.0,2020-04-08,,
1381,Silla giratoria,Azul,Melamina,Acolchonada,1,990.0,990.0,2020-04-08,,
1385,Horno hogareño,Negro,Melamina,Eléctrico,1,1250.0,1250.0,2020-12-24,,
1385,Camilla de examen,Negro,Melamina,Con espaldar movible,3,1250.0,3750.0,2020-12-24,,
1385,Casillero de 15 puertas,Azul,Metal,Sin chapa,1,2290.0,2290.0,2020-12-24,,
1385,Casillero de 20 puertas,Gris,Melamina,Sin espejo,3,2800.0,8400.0,2020-12-24,,
1385,Vitrina para farmacia,Azul,Metal,De madera,3,1100.0,3300.0,2020-12-24,,
1385,Camilla con Barillas,Rojo,Melamina,Fija,2,1850.0,3700.0,2020-12-24,,
1385,Gabetero de 4 cajas,Gris,Melamina,Con cerradura,1,1380.0,1380.0,2020-12-24,,
1392,Gabetero de 2 cajas sin chapa,Blanco,Melamina,Con cerradura,3,830.0,2490.0,2023-06-01,,
1392,Velador clínico,Rojo,Metal,Sin agregado,2,650.0,1300.0,2023-06-01,,
1392,Estante para farmacia de dos cuerpos,Gris,Melamina,De pie,2,3550.0,7100.0,2023-06-01,,
1392,Casillero de dos puertas,Rojo,Melamina,Sin espejo,1,1850.0,1850.0,2023-06-01,,
1392,Estanteria tipo vitrin,Blanco,Metal,De pie,1,650.0,650.0,2023-06-01,,
1392,Silla giratoria,Negro,Metal,Con brazos,3,990.0,2970.0,2023-06-01,,
1392,Gabetero de 3 cajas,Negro,Melamina,De oficina,1,1250.0,1250.0,2023-06-01,,
1392,Gabetero de 2 cajas sin chapa,Azul,Melamina,Con cerradura,2,830.0,1660.0,2023-06-01,,
1392,Estante mostrador,Azul,Melamina,Sin puertas,1,520.0,520.0,2023-06-01,,
1401,Gabetero de 2 cajas con chapa adicional,Gris,Melamina,Sin cerradura,3,980.0,2940.0,2023-05-22,,
1401,Camilla tipo escritorio,Rojo,Metal,Con espaldar movible,1,2750.0,2750.0,2023-05-22,,
1403,Estante de puertas corredizas,Blanco,Metal,De pared,3,1750.0,5250.0,2022-07-09,,
1403,Casillero de 1 cuerpo y 4 puertas,Azul,Metal,Sin espejo,2,980.0,1960.0,2022-07-09,,
1405,Silla estática con brazo,Blanco,Melamina,No acolchonada,2,320.0,640.0,2022-06-07,,
1405,Casillero de 9 puertas,Negro,Melamina,Con espejo,2,1850.0,3700.0,2022-06-07,,
1405,Silla de espera,Azul,Melamina,Con brazos,1,950.0,950.0,2022-06-07,,
1405,Casillero de dos puertas,Azul,Metal,Sin chapa,3,1850.0,5550.0,2022-06-07,,
1409,Gradilla de 2 peldaños,Gris,Metal,Sin agregado,1,450.0,450.0,2023-02-11,,
1409,Vitrina de puertas corredizas,Negro,Melamina,De vidrio,1,1900.0,1900.0,2023-02-11,,
1409,Estanteria tipo vitrin,Blanco,Melamina,Sin puertas,1,650.0,650.0,2023-02-11,,
1409,Estante Archivador,Azul,Metal,Con puertas,1,1250.0,1250.0,2023-02-11,,
1409,Gabetero de 5 cajas,Rojo,Melamina,Con cerradura,3,1600.0,4800.0,2023-02-11,,
1409,Casillero de cuatro puertas,Blanco,Metal,Sin espejo,1,1550.0,1550.0,2023-02-11,,
1415,Vitrina para farmacia,Blanco,Melamina,De vidrio,2,1100.0,2200.0,2022-05-05,,
1415,Casillero de 20 puertas,Blanco,Melamina,Sin chapa,3,2800.0,8400.0,2022-05-05,,
1415,Casillero de 1 cuerpo y tres puertas,Azul,Melamina,Con chapa,2,950.0,1900.0,2022-05-05,,
1418,Gabetero de 2 cajas con chapa adicional,Negro,Melamina,De oficina,1,980.0,980.0,2022-08-18,,
1418,Estante Archivador,Blanco,Metal,De pared,2,1250.0,2500.0,2022-08-18,,
1418,Silla estática con brazo,Gris,Melamina,Acolchonada,2,320.0,640.0,2022-08-18,,
1418,Silla estática con brazo,Gris,Melamina,No acolchonada,1,320.0,320.0,2022-08-18,,
1418,Silla de peluquería,Blanco,Melamina,No acolchonada,2,210.0,420.0,2022-08-18,,
1418,Vitrina para farmacia,Gris,Melamina,Sin iluminación,1,1100.0,1100.0,2022-08-18,,
1424,Gabetero de 2 cajas sin chapa,Azul,Melamina,De oficina,3,830.0,2490.0,2021-05-28,,
1424,Casillero de 1 cuerpo y 4 puertas,Azul,Melamina,Sin espejo,2,980.0,1960.0,2021-05-28,,
1424,Estante para farmacia,Negro,Melamina,Con puertas,1,3500.0,3500.0,2021-05-28,,
1424,Gabetero de 5 cajas,Blanco,Melamina,De hogar,2,1600.0,3200.0,2021-05-28,,
1428,Estanteria tipo vitrin,Blanco,Melamina,Sin puertas,3,650.0,1950.0,2023-01-06,,
1428,Gabetero de 2 cajas con chapa adicional,Rojo,Melamina,De hogar,1,980.0,980.0,2023-01-06,,
1428,Silla estática con brazo,Rojo,Metal,No acolchonada,1,320.0,320.0,2023-01-06,,
1431,Estante para farmacia de dos cuerpos,Rojo,Metal,De pared,1,3550.0,3550.0,2023-04-03,,
1431,Estante Archivador,Gris,Melamina,De pie,3,1250.0,3750.0,2023-04-03,,
1431,Casillero de 15 puertas,Rojo,Metal,Con espejo,1,2290.0,2290.0,2023-04-03,,
1434,Casillero de 15 puertas,Rojo,Melamina,Con espejo,1,2290.0,2290.0,2020-04-16,,
1434,Horno hogareño,Azul,Metal,Eléctrico,1,1250.0,1250.0,2020-04-16,,
1434,Casillero de 2 puertas,Azul,Melamina,Sin espejo,3,980.0,2940.0,2020-04-16,,
